audio_path,audio_filename,subtitle,text_for_tts
\voice\flags\slow_car_in_turn_4_stay_high,2.wav,"abbiamo a slow macchina in turn 4, stay alta","abbiamo a slow macchina in turn 4, stay alta"
\voice\flags\slow_car_in_turn_4_stay_high,3.wav,"there's a slow macchina in turn 4, stay alta","there's a slow macchina in turn 4, stay alta"
\voice\flags\slow_car_in_turn_4_stay_high,4.wav,"slow macchina in turn 4, stay alta","slow macchina in turn 4, stay alta"
\voice\flags\slow_car_in_turn_4_stay_high,5.wav,"slow macchina in turn 4, stay alta","slow macchina in turn 4, stay alta"
\voice\flags\stay_behind,1.wav,stay dietro,stay dietro
\voice\flags\stay_behind,2.wav,stay dietro,stay dietro
\voice\flags\stay_behind,3.wav,stay dietro,stay dietro
\voice\flags\stay_behind_the_pace_car,4.wav,stay dietro the pace macchina,stay dietro the pace macchina
\voice\flags\stay_behind_the_pace_car,5.wav,stay dietro the pace macchina,stay dietro the pace macchina
\voice\flags\stay_behind_the_pace_car,6.wav,stay dietro the pace macchina,stay dietro the pace macchina
\voice\flags\stopped_car_ahead,1.wav,there's a macchina stopped davanti,there's a macchina stopped davanti
\voice\flags\stopped_car_ahead,2.wav,abbiamo a stopped macchina davanti,abbiamo a stopped macchina davanti
\voice\flags\stopped_car_ahead,3.wav,there's a stopped macchina davanti,there's a stopped macchina davanti
\voice\flags\stopped_car_ahead,4.wav,there's a macchina stopped davanti,there's a macchina stopped davanti
\voice\flags\stopped_car_ahead,5.wav,there's a macchina stopped davanti,there's a macchina stopped davanti
\voice\flags\stopped_car_ahead_stay_high,1.wav,"there's a macchina stopped davanti, stay alta","there's a macchina stopped davanti, stay alta"
\voice\flags\stopped_car_ahead_stay_high,2.wav,"hai a macchina stopped davanti, stay alta","hai a macchina stopped davanti, stay alta"
\voice\flags\stopped_car_ahead_stay_high,3.wav,"there's a stopped macchina davanti, stay alta","there's a stopped macchina davanti, stay alta"
\voice\flags\stopped_car_ahead_stay_high,4.wav,"there's a stopped macchina davanti, stay alta","there's a stopped macchina davanti, stay alta"
\voice\flags\stopped_car_ahead_stay_high,5.wav,"there's a macchina stopped davanti, stay alta","there's a macchina stopped davanti, stay alta"
\voice\flags\stopped_car_in,1.wav,there's a macchina stopped in,there's a macchina stopped in
\voice\flags\stopped_car_in,2.wav,there's a macchina stopped in,there's a macchina stopped in
\voice\flags\stopped_car_in,3.wav,abbiamo a macchina stopped in,abbiamo a macchina stopped in
\voice\flags\stopped_car_in,4.wav,there's a macchina stopped in,there's a macchina stopped in
\voice\flags\stopped_car_in,5.wav,there's a macchina stopped in,there's a macchina stopped in
\voice\flags\stopped_car_in_the_tri-oval,1.wav,there's a macchina stopped in the tri-oval,there's a macchina stopped in the tri-oval
\voice\flags\stopped_car_in_the_tri-oval,2.wav,abbiamo a macchina stopped in the tri-oval,abbiamo a macchina stopped in the tri-oval
\voice\flags\stopped_car_in_the_tri-oval,3.wav,there's a macchina stopped in the tri-oval,there's a macchina stopped in the tri-oval
\voice\flags\stopped_car_in_the_tri-oval,4.wav,abbiamo a macchina stopped in the tri-oval,abbiamo a macchina stopped in the tri-oval
\voice\flags\stopped_car_in_the_tri-oval,5.wav,there's a macchina stopped in the tri-oval,there's a macchina stopped in the tri-oval
\voice\flags\stopped_car_in_the_tri-oval_stay_high,1.wav,there's a macchina stopped in the tri-oval,there's a macchina stopped in the tri-oval
\voice\flags\stopped_car_in_the_tri-oval_stay_high,2.wav,"there's a macchina stopped in the tri-oval, stay alta","there's a macchina stopped in the tri-oval, stay alta"
\voice\flags\stopped_car_in_the_tri-oval_stay_high,3.wav,"abbiamo a macchina stopped in the tri-oval, stay alta","abbiamo a macchina stopped in the tri-oval, stay alta"
\voice\flags\stopped_car_in_the_tri-oval_stay_high,4.wav,"macchina stopped in the tri-oval, stay alta","macchina stopped in the tri-oval, stay alta"
\voice\flags\stopped_car_in_the_tri-oval_stay_high,5.wav,"there's a macchina stopped in the tri-oval, stay alta","there's a macchina stopped in the tri-oval, stay alta"
\voice\flags\stopped_car_in_turn_1,1.wav,there's a macchina stopped in turn 1,there's a macchina stopped in turn 1
\voice\flags\stopped_car_in_turn_1,2.wav,abbiamo a stopped macchina in turn 1,abbiamo a stopped macchina in turn 1
\voice\flags\stopped_car_in_turn_1,3.wav,there's a macchina stopped in turn 1,there's a macchina stopped in turn 1
\voice\flags\stopped_car_in_turn_1,4.wav,abbiamo a macchina stopped in turn 1,abbiamo a macchina stopped in turn 1
\voice\flags\stopped_car_in_turn_1,5.wav,there's a macchina stopped in turn 1,there's a macchina stopped in turn 1
\voice\flags\stopped_car_in_turn_1_stay_high,1.wav,"there's a macchina stopped in turn 1, stay alta","there's a macchina stopped in turn 1, stay alta"
\voice\flags\stopped_car_in_turn_1_stay_high,2.wav,"macchina stopped in turn 1, stay alta","macchina stopped in turn 1, stay alta"
\voice\flags\stopped_car_in_turn_1_stay_high,3.wav,"abbiamo a macchina stopped in turn 1, stay alta","abbiamo a macchina stopped in turn 1, stay alta"
\voice\flags\stopped_car_in_turn_1_stay_high,4.wav,"macchina stopped in turn 1, stay alta","macchina stopped in turn 1, stay alta"
\voice\flags\stopped_car_in_turn_1_stay_high,5.wav,"there's a stopped macchina in turn 1, stay alta","there's a stopped macchina in turn 1, stay alta"
\voice\flags\stopped_car_in_turn_2,1.wav,there's a macchina stopped in turn 2,there's a macchina stopped in turn 2
\voice\flags\stopped_car_in_turn_2,2.wav,there's a macchina stopped in turn 2,there's a macchina stopped in turn 2
\voice\flags\stopped_car_in_turn_2,3.wav,abbiamo a macchina stopped in turn 2,abbiamo a macchina stopped in turn 2
\voice\flags\stopped_car_in_turn_2,4.wav,there's a stopped macchina in turn 2,there's a stopped macchina in turn 2
\voice\flags\stopped_car_in_turn_2,5.wav,macchina stopped in turn 2,macchina stopped in turn 2
\voice\flags\stopped_car_in_turn_2_stay_high,1.wav,"abbiamo a stopped macchina in turn 2, stay alta","abbiamo a stopped macchina in turn 2, stay alta"
\voice\flags\stopped_car_in_turn_2_stay_high,2.wav,"there's a macchina stopped in turn 2, stay alta","there's a macchina stopped in turn 2, stay alta"
\voice\flags\stopped_car_in_turn_2_stay_high,3.wav,"stopped macchina in turn 2, stay alta","stopped macchina in turn 2, stay alta"
\voice\flags\stopped_car_in_turn_2_stay_high,4.wav,"stopped macchina in turn 2, stay alta","stopped macchina in turn 2, stay alta"
\voice\flags\stopped_car_in_turn_2_stay_high,5.wav,"there's a macchina stopped in turn 2, stay alta","there's a macchina stopped in turn 2, stay alta"
\voice\flags\stopped_car_in_turn_3,1.wav,there's a macchina stopped in turn 3,there's a macchina stopped in turn 3
\voice\flags\stopped_car_in_turn_3,2.wav,abbiamo a macchina stopped in turn 3,abbiamo a macchina stopped in turn 3
\voice\flags\stopped_car_in_turn_3,3.wav,there's a macchina stopped in turn 3,there's a macchina stopped in turn 3
\voice\flags\stopped_car_in_turn_3,4.wav,macchina stopped in turn 3,macchina stopped in turn 3
\voice\flags\stopped_car_in_turn_3,5.wav,there's a macchina stopped in turn 3,there's a macchina stopped in turn 3
\voice\flags\stopped_car_in_turn_3_stay_high,1.wav,"abbiamo a macchina stopped in turn 3, stay alta","abbiamo a macchina stopped in turn 3, stay alta"
\voice\flags\stopped_car_in_turn_3_stay_high,2.wav,"there's a stopped macchina in turn 3, stay alta","there's a stopped macchina in turn 3, stay alta"
\voice\flags\stopped_car_in_turn_3_stay_high,3.wav,"macchina stopped in turn 3, stay alta","macchina stopped in turn 3, stay alta"
\voice\flags\stopped_car_in_turn_3_stay_high,4.wav,"stopped macchina in turn 3, stay alta","stopped macchina in turn 3, stay alta"
\voice\flags\stopped_car_in_turn_3_stay_high,5.wav,"abbiamo a stopped macchina in turn 3, stay alta","abbiamo a stopped macchina in turn 3, stay alta"
\voice\flags\stopped_car_in_turn_4,1.wav,there's a macchina stopped in turn 4,there's a macchina stopped in turn 4
\voice\flags\stopped_car_in_turn_4,2.wav,abbiamo a macchina stopped in turn 4,abbiamo a macchina stopped in turn 4
\voice\flags\stopped_car_in_turn_4,3.wav,there's a stopped macchina in turn 4,there's a stopped macchina in turn 4
\voice\flags\stopped_car_in_turn_4,4.wav,macchina stopped in turn 4,macchina stopped in turn 4
\voice\flags\stopped_car_in_turn_4,5.wav,there's a macchina stopped in turn 4,there's a macchina stopped in turn 4
\voice\flags\stopped_car_in_turn_4_stay_high,1.wav,"there's a macchina stopped in turn 4, stay alta","there's a macchina stopped in turn 4, stay alta"
\voice\flags\stopped_car_in_turn_4_stay_high,2.wav,"macchina stopped in turn 4, stay alta","macchina stopped in turn 4, stay alta"
\voice\flags\stopped_car_in_turn_4_stay_high,3.wav,"there's a stopped macchina in turn 4, stay alta","there's a stopped macchina in turn 4, stay alta"
\voice\flags\stopped_car_in_turn_4_stay_high,4.wav,"abbiamo a macchina stopped in turn 4, stay alta","abbiamo a macchina stopped in turn 4, stay alta"
\voice\flags\stopped_car_in_turn_4_stay_high,5.wav,"macchina stopped turn 4, stay alta","macchina stopped turn 4, stay alta"
\voice\flags\the_pace_car_is_in_turn,1.wav,the pace macchina is in,the pace macchina is in
\voice\flags\the_pace_car_is_in_turn,2.wav,the pace macchina is in,the pace macchina is in
\voice\flags\the_pace_car_is_in_turn,3.wav,the pace macchina's in,the pace macchina's in
\voice\flags\two_to_green,1.wav,due alla verde,due alla verde
\voice\flags\two_to_green,2.wav,due giri alla verde,due giri alla verde
\voice\flags\two_to_green,3.wav,due alla verde,due alla verde
\voice\flags\two_to_green,4.wav,due alla verde,due alla verde
\voice\flags\two_to_green,5.wav,due giri alla verde,due giri alla verde
\voice\flags\two_to_green_remind_lucky_dog,1.wav,due alla verde eri il lucky dog,due alla verde eri il lucky dog
\voice\flags\two_to_green_remind_lucky_dog,2.wav,due alla verde eri il lucky dog,due alla verde eri il lucky dog
\voice\flags\two_to_green_remind_lucky_dog,3.wav,due alla verde eri il lucky dog,due alla verde eri il lucky dog
\voice\flags\two_to_green_remind_lucky_dog,4.wav,due alla verde eri il lucky dog,due alla verde eri il lucky dog
\voice\flags\two_to_green_remind_lucky_dog,5.wav,due alla verde eri il lucky dog,due alla verde eri il lucky dog
\voice\flags\wave_around_catch_end_of_field,1.wav,passaggio concesso raggiungi il fondo del gruppo,passaggio concesso raggiungi il fondo del gruppo
\voice\flags\wave_around_catch_end_of_field,2.wav,ci hanno fatto passare raggiungi il fondo del gruppo,ci hanno fatto passare raggiungi il fondo del gruppo
\voice\flags\wave_around_catch_end_of_field,3.wav,ci hanno fatto passare raggiungi il fondo del gruppo,ci hanno fatto passare raggiungi il fondo del gruppo
\voice\flags\wave_around_catch_end_of_field,4.wav,raggiungi il fondo del gruppo siamo stati fatti passare,raggiungi il fondo del gruppo siamo stati fatti passare
\voice\flags\wave_around_catch_end_of_field,5.wav,passaggio concesso dobbiamo raggiungere il fondo del gruppo,passaggio concesso dobbiamo raggiungere il fondo del gruppo
\voice\flags\we_are_in_lucky_dog_position,1_op_prefix_ok.wav,"siamo in the lucky dog posizione, let's push hard to keep it","siamo in the lucky dog posizione, let's push hard to keep it"
\voice\flags\we_are_in_lucky_dog_position,2_op_prefix_ok.wav,siamo in the lucky dog posizione right now,siamo in the lucky dog posizione right now
\voice\flags\we_are_in_lucky_dog_position,3.wav,"ok, we'll be the lucky dog, let's keep this posizione","ok, we'll be the lucky dog, let's keep this posizione"
\voice\flags\we_are_in_lucky_dog_position,4.wav,"we'll be the lucky dog, keep the posizione","we'll be the lucky dog, keep the posizione"
\voice\flags\we_are_in_lucky_dog_position,5_op_prefix_ok.wav,"siamo in the lucky dog posizione, let's see if we can keep it","siamo in the lucky dog posizione, let's see if we can keep it"
\voice\flags\we_are_the_lucky_dog,1.wav,"ok, abbiamo the lucky dog, let's pass the field to get our giro back","ok, abbiamo the lucky dog, let's pass the field to get our giro back"
\voice\flags\we_are_the_lucky_dog,2.wav,"we are the lucky dog, go davanti, take your giro back","we are the lucky dog, go davanti, take your giro back"
\voice\flags\we_are_the_lucky_dog,3.wav,"abbiamo the lucky dog, let's get our giro back, pass the field on the left","abbiamo the lucky dog, let's get our giro back, pass the field on the left"
\voice\flags\we_have_been_waved_around,1.wav,"ok, siamo a wave-around, let's get our giro back","ok, siamo a wave-around, let's get our giro back"
\voice\flags\we_have_been_waved_around,2.wav,"let's pass the pace macchina, we are waved around","let's pass the pace macchina, we are waved around"
\voice\flags\we_have_been_waved_around,3.wav,"ok, they're telling us to pass the pace macchina to get our wave-around giro back","ok, they're telling us to pass the pace macchina to get our wave-around giro back"
\voice\flags\we_have_been_waved_around,4.wav,"ok, siamo a wave-around, pass the pace macchina, let's get the giro back","ok, siamo a wave-around, pass the pace macchina, let's get the giro back"
\voice\flags\white_flag,1.wav,bandiera bianca,bandiera bianca
\voice\flags\white_flag,2.wav,c'e' una bandiera bianca,c'e' una bandiera bianca
\voice\flags\white_flag,3.wav,"white flag,","white flag,"
\voice\flags\yellow_flag,1.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag,2.wav,bandiera gialla attenzione,bandiera gialla attenzione
\voice\flags\yellow_flag,3.wav,"yellow flag, keep your wits about you,","yellow flag, keep your wits about you,"
\voice\flags\yellow_flag,4.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag,5.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag,6.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag,7.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag,8.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag,9.wav,bandiera gialla,bandiera gialla
\voice\flags\yellow_flag_sector_1,1.wav,"yellow flag, settore 1","yellow flag, settore 1"
\voice\flags\yellow_flag_sector_1,10.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_1,2.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_1,3.wav,settore 1 is yellow,settore 1 is yellow
\voice\flags\yellow_flag_sector_1,4.wav,"incident in settore 1, settore 1 is yellow","incident in settore 1, settore 1 is yellow"
\voice\flags\yellow_flag_sector_1,5.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_1,6.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_1,7.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_1,8.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_1,9.wav,yellow flag in settore 1,yellow flag in settore 1
\voice\flags\yellow_flag_sector_2,1.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_2,10.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_2,2.wav,"yellow flag, settore 2","yellow flag, settore 2"
\voice\flags\yellow_flag_sector_2,3.wav,yellow flag in settore 2,yellow flag in settore 2
\voice\flags\yellow_flag_sector_2,4.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_2,5.wav,"incident in settore 2, settore 2 is yellow","incident in settore 2, settore 2 is yellow"
\voice\flags\yellow_flag_sector_2,6.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_2,7.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_2,8.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_2,9.wav,settore 2 is yellow,settore 2 is yellow
\voice\flags\yellow_flag_sector_3,1.wav,"yellow flag, settore 3","yellow flag, settore 3"
\voice\flags\yellow_flag_sector_3,10.wav,yellow flag in settore 3,yellow flag in settore 3
\voice\flags\yellow_flag_sector_3,2.wav,yellow flag in settore 3,yellow flag in settore 3
\voice\flags\yellow_flag_sector_3,3.wav,settore 3 is yellow,settore 3 is yellow
\voice\flags\yellow_flag_sector_3,4.wav,"incident in settore 3, settore 3 is yellow","incident in settore 3, settore 3 is yellow"
\voice\flags\yellow_flag_sector_3,5.wav,yellow flag in settore 3,yellow flag in settore 3
